Paper_ID,Affiliation_ID,Year,Keyword,AffiliationGroup,OriginalAffiliation,Author,NA
10438,1,1985,bio,ES,"INDIANA UNIV,DEPT BIOL,BLOOMINGTON,IN 47405, USA.","CHARLES, DF",880
10441,1,1985,populat,ES,"BROWN UNIV,POPULAT BIOL & GENET SECT,PROVIDENCE,RI 02912, USA.","BERTNESS, MD",130
10443,1,1985,oceanog,ES,"UNIV CALIF SAN DIEGO, SCRIPPS INST OCEANOG, DIV MARINE BIOL RES, A002, LA JOLLA, CA 92093 USA.","SMITH, KL",881
10445,1,1985,csiro,Remove,"CSIRO,DIV MATH & STAT,AITKENVALE,QLD 4814,AUSTRALIA.","SINCLAIR, DF",882
10446,1,1985,eco,ES,"UNIV GEORGIA, INST ECOL, ATHENS, GA 30602 USA.","SCHOENBERG, SA",883
10448,1,1985,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","ALFORD, RA",884
10449,1,1985,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","WILBUR, HM",777
10450,1,1985,zoo,ES,"UNIV TEXAS,DEPT ZOOL,AUSTIN,TX 78712, USA.","BULL, JJ",885
10455,1,1985,coastal,ES,"UNIV CALIF SANTA CRUZ,CTR COASTAL MARINE STUDIES,SANTA CRUZ,CA 95064, USA.","HARROLD, C",886
10456,1,1985,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","WASER, PM",549
10461,1,1985,bio,ES,"PRINCETON UNIV,DEPT BIOL,PRINCETON,NJ 08544, USA.","WILCOVE, DS",887
10464,1,1985,bio,ES,"PRINCETON UNIV,DEPT BIOL,PRINCETON,NJ 08544, USA.","TERBORGH, J",888
10465,1,1985,life,ES,"UNIV DELAWARE, SCH LIFE SCI, ECOL PROGRAM, NEWARK, DE 19716 USA.","CORNELL, HV",819
10469,1,1985,plant,ES,"UNIV ILLINOIS,DEPT PLANT BIOL,URBANA,IL 61801, USA.","PARRISH, JAD",36
10470,1,1985,bio,ES,"UNIV TURKU,DEPT BIOL,ECOL ZOOL LAB,SF-20500 TURKU 50,FINLAND.","HAUKIOJA, E",889
10472,1,1985,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","SOLOMON, BP",890
10475,1,1985,bot,ES,"DUKE UNIV,DEPT BOT,DURHAM,NC 27706, USA.","SCHLESINGER, WH",109
10479,1,1985,eco,ES,"SUNY STONY BROOK,DEPT ECOL & EVOLUT,STONY BROOK,NY 11794, USA.","LONSDALE, DJ",891
10482,1,1985,bio,ES,"UNIV CONNECTICUT,BIOL SCI GRP,ECOL SECT,BOX U-42,STORRS,CT 06268, USA.","KATZ, CH",892
10483,1,1985,eco,ES,"UNIV GEORGIA,INST ECOL,DEPT BOT,ATHENS,GA 30602, USA.","SHIMMEL, SM",893
10484,1,1985,bio,ES,"UNIV OKLAHOMA, BIOL STN, STAR ROUTE B, KINGSTON, OK 73439 USA.","POWER, ME",465
10487,1,1985,bio,ES,"HARVARD UNIV, BIOL LABS, DEPT ORGANISM & EVOLUT BIOL, CAMBRIDGE, MA 02138 USA.","ARONSON, RB",660
10488,1,1985,bio,ES,"UNIV N DAKOTA,DEPT BIOL,GRAND FORKS,ND 58202, USA.","SCHLOSSER, IJ",317
10493,1,1985,ent,ES,"UNIV GEORGIA,DEPT ENTOMOL,ATHENS,GA 30602, USA.","WALLACE, JB",894
10494,1,1985,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUT BIOL,TUCSON,AZ 85721, USA.","BROWN, JH",53
10496,1,1985,ent,ES,"UNIV DELAWARE,DEPT ENTOMOL & APPL ECOL,NEWARK,DE 19717, USA.","TALLAMY, DW",895
10507,1,1985,bio,ES,"CORNELL UNIV,BIOMETR UNIT,ITHACA,NY 14853, USA.","MCCULLOCH, CE",896
10517,1,1985,bio,ES,"CARLETON UNIV,DEPT BIOL,OTTAWA K1S 5B6,ONTARIO,CANADA.","FAHRIG, L",897
10523,1,1985,zoo,ES,"UNIV GEORGIA,DEPT ZOOL,ATHENS,GA 30602, USA.","PULLIAM, HR",118
10524,1,1985,ent,ES,"UNIV UPPSALA,DEPT ENTOMOL,BOX 561,S-75122 UPPSALA,SWEDEN.","SVENSSON, BW",898
10525,1,1985,bio,ES,"UNIV CALIF RIVERSIDE,DEPT BIOL,RIVERSIDE,CA 92521, USA.","NUNNEY, L",590
10529,1,1985,trop,ES,"UNIV COSTA RICA,ORG TROP STUDIES,SAN JOSE,COSTA RICA.","CLARK, DB",899
10530,1,1985,bio,ES,"UNIV ILLINOIS,DEPT BIOL SCI,CHICAGO,IL 60680, USA.","WELLER, SG",645
10531,1,1985,bio,ES,"BUCKNELL UNIV,DEPT BIOL,LEWISBURG,PA 17837, USA.","MCCREA, KD",785
10535,1,1985,bio,ES,"DARTMOUTH COLL,DEPT BIOL SCI,HANOVER,NH 03755, USA.","GILBERT, JJ",226
10537,1,1985,marine,ES,"MOSS LANDING MARINE LABS,POB 223,MOSS LANDING,CA 95039, USA.","OLIVER, JS",900
10538,1,1985,zoo,ES,"MICHIGAN STATE UNIV,DEPT ZOOL,E LANSING,MI 48824, USA.","CUSHING, BS",901
10541,1,1985,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","PETRAITIS, PS",311
10543,1,1984,bio,ES,"UNIV MIAMI,DEPT BIOL,CORAL GABLES,FL 33124, USA.","SALZBURG, MA",902
10551,1,1984,edward grey,ES,"EDWARD GREY INST FIELD ORNITHOL,DEPT ZOOL,S PK RD,OXFORD OX1 3PS,ENGLAND.","HORSFALL, JA",903
10554,1,1984,bio,ES,"PENN STATE UNIV,DEPT BIOL,BUCKHOUT LAB 202,UNIVERSITY PK,PA 16802, USA.","STEPHENSON, AG",904
10559,1,1984,bio,ES,"UNIV MICHIGAN,DIV BIOL SCI,ANN ARBOR,MI 48109, USA.","BACH, CE",13
10562,1,1984,plant,ES,"UNIV ILLINOIS,DEPT PLANT BIOL,URBANA,IL 61801, USA.","ZANGERL, AR",445
10563,1,1984,plant,ES,"UNIV ILLINOIS,DEPT PLANT BIOL,URBANA,IL 61801, USA.","ZANGERL, AR",445
10572,1,1984,geog,SS,"MCGILL UNIV,DEPT GEOG,MONTREAL H3A 2K6,QUEBEC,CANADA.","MOORE, TR",905
10574,1,1984,zoo,ES,"UNIV GUELPH,DEPT ZOOL,GUELPH N1G 2W1,ONTARIO,CANADA.","YODZIS, P",749
10575,1,1984,"stat,",MA,"VIRGINIA POLYTECH INST & STATE UNIV,DEPT STAT,BLACKSBURG,VA 24061, USA.","SMITH, EP",906
10584,1,1984,populat,ES,"BROWN UNIV,POPULAT BIOL & GENET SECT,PROVIDENCE,RI 02912, USA.","BERTNESS, MD",130
10588,1,1984,bio,ES,"UNIV SYDNEY, SCH BIOL SCI, SYDNEY, NSW 2006, AUSTRALIA.","SALE, PF",907
10591,1,1984,marine,ES,"UNIV N CAROLINA,INST MARINE SCI,MOREHEAD CITY,NC 28557, USA.","HAY, ME",206
10594,1,1984,bio,ES,"LEHIGH UNIV,DEPT BIOL 31,BETHLEHEM,PA 18015, USA.","REINERT, HK",908
10596,1,1984,zoo,ES,"OHIO STATE UNIV,DEPT ZOOL,COLUMBUS,OH 43210, USA.","MITTELBACH, GG",909
10607,1,1984,bio,ES,"ESTAC BIOL DONANA,UNIDAD ECOL & ETOL,SEVILLA 12,SPAIN.","HERRERA, CM",334
10612,1,1984,math ,MA,"UNIV TRONDHEIM,NORGES LAERERHOGSKOLE,DEPT MATH & STAT,N-7055 DRAGVOLL,NORWAY.","ENGEN, S",910
10613,1,1984,ent,ES,"UNIV CALIF BERKELEY,DEPT ENTOMOL,BERKELEY,CA 94720, USA.","WASHBURN, JO",911
10616,1,1984,bot,ES,"COLORADO STATE UNIV,DEPT BOT & PLANT PATHOL,FT COLLINS,CO 80523, USA.","CROY, CD",912
10629,1,1984,zoo,ES,"OHIO STATE UNIV,DEPT ZOOL,COLUMBUS,OH 43210, USA.","STEIN, RA",913
10632,1,1984,limn,ES,"UNIV WISCONSIN,CTR LIMNOL,MADISON,WI 53706, USA.","RICE, JA",914
10641,1,1984,natl pk,Remove,"UNIV WASHINGTON,COLL FOREST RESOURCES,NATL PK SERV COOPERAT PK STUDIES UNIT,SEATTLE,WA 98195, USA.","AGEE, JK",915
10642,1,1984,archeol,SS,"CTR MT ARCHEOL,WARD,CO 80481, USA.","BENEDICT, JB",916
10646,1,1984,zoo,ES,"MICHIGAN STATE UNIV,DEPT ZOOL,E LANSING,MI 48824, USA.","ANDERSON, O",917
10648,1,1984,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","RABENOLD, KN",918
10651,1,1984,zoo,ES,"UNIV CALIF DAVIS, DEPT ZOOL, DAVIS, CA 95616 USA.","SPILLER, DA",390
10655,1,1984,marine,ES,"UNIV GEORGIA,INST MARINE,SAPELO ISL,GA 31327, USA.","HOPKINSON, CS",919
10656,1,1984,natl lab,Remove,"OAK RIDGE NATL LAB,DIV ENVIRONM SCI,OAK RIDGE,TN 37830, USA.","EMANUEL, WR",920
10662,1,1984,bio,ES,"UNIV MISSOURI,DEPT BIOL,ST LOUIS,MO 63121, USA.","SORK, VL",775
10680,1,1984,smithsonian,Remove,"SMITHSONIAN TROP RES INST, APARTADO 2072, BALBOA, PANAMA.","ROBERTSON, DR",921
10683,1,1984,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","TRAVIS, J",798
10684,1,1984,bio,ES,"UNIV CALIF RIVERSIDE,DEPT BIOL,RIVERSIDE,CA 92521, USA.","PRICE, MV",165
10685,1,1984,bio,ES,"WAYNE STATE UNIV,DEPT BIOL,DETROIT,MI 48202, USA.","LUCKINBILL, LS",58
10687,1,1984,zoo,ES,"UNIV WESTERN ONTARIO,DEPT ZOOL,LONDON N6A 5B7,ONTARIO,CANADA.","GREEN, RH",922
10688,1,1984,bio,ES,"UNIV CALGARY,DEPT BIOL,CALGARY T2N 1N4,ALBERTA,CANADA.","WALDE, SJ",305
10690,1,1984,bio,ES,"UNIV CALIF SANTA BARBARA,DEPT BIOL SCI,SANTA BARBARA,CA 93106, USA.","MURDOCH, WW",382
10691,1,1984,zoo,ES,"UNIV WISCONSIN,DEPT ZOOL,MADISON,WI 53706, USA.","DODSON, SI",923
10692,1,1984,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","LIVINGSTON, RJ",924
10696,1,1984,bio,ES,"SAN DIEGO STATE UNIV,DEPT BIOL,SAN DIEGO,CA 92182, USA.","SCHUM, M",925
10703,1,1984,zoo,ES,"UNIV WASHINGTON,DEPT ZOOL,SEATTLE,WA 98195, USA.","PAINE, RT",697
10704,1,1984,bio,ES,"UNIV CALIF LOS ANGELES,DEPT BIOL,LOS ANGELES,CA 90024, USA.","VANCE, RR",33
10705,1,1984,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUT BIOL,TUCSON,AZ 85721, USA.","KODRICBROWN, A",80
10706,1,1984,bio,ES,"UNIV CHICAGO,DEPT BIOL,CHICAGO,IL 60637, USA.","HORVITZ, CC",926
10709,1,1984,bio,ES,"SAN DIEGO STATE UNIV,DEPT BIOL,SAN DIEGO,CA 92182, USA.","COX, GW",609
10714,1,1984,min,ES,"UNIV MINNESOTA,DEPT ECOL & BEHAV BIOL,MINNEAPOLIS,MN 55455, USA.","TILMAN, GD",927
10716,1,1984,smithsonian,Remove,"SMITHSONIAN ENVIRONM RES CTR,POB 28,EDGEWATER,MD 21037, USA.","PETERJOHN, WT",928
10718,1,1984,marine,ES,"MARINE BIOL LAB,CTR ECOSYST,WOODS HOLE,MA 02543, USA.","SHAVER, GR",842
10722,1,1984,min,ES,"UNIV MINNESOTA,DEPT FISHERIES & WILDLIFE,ST PAUL,MN 55108, USA.","NEWMAN, RM",929
10725,1,1984,zoo,ES,"UNIV GEORGIA,DEPT ZOOL,ATHENS,GA 30602, USA.","GLASSER, JW",930
10726,1,1984,zoo,ES,"UNIV CALIF DAVIS,DEPT ZOOL,DAVIS,CA 95616, USA.","HARRIS, JH",931
10728,1,1984,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","RICKLEFS, RE",932
10731,1,1984,nucl,PS,"ATOM ENERGY CANADA LTD,WHITESHELL NUCL RES ESTAB,PINAWA R0E 1L0,MANITOBA,CANADA.","ZACH, R",933
10733,1,1984,ent,ES,"UNIV CALIF DAVIS,DEPT ENTOMOL,DAVIS,CA 95616, USA.","KARBAN, R",306
10735,1,1984,bio,ES,"LEHIGH UNIV,DEPT BIOL 31,BETHLEHEM,PA 18015, USA.","REINERT, HK",908
10738,1,1984,bot,ES,"UNIV ARKANSAS,DEPT BOT & MICROBIOL,FAYETTEVILLE,AR 72701, USA.","GRACE, JB",336
10739,1,1984,bio,ES,"E CAROLINA UNIV,DEPT BIOL,GREENVILLE,NC 27834, USA.","CHRISTIAN, RR",934
10747,1,1984,plant,ES,"UNIV ILLINOIS,DEPT PLANT BIOL,URBANA,IL 61801, USA.","AUGSPURGER, CK",482
10748,1,1984,bot,ES,"UNIV FLORIDA,DEPT BOT,GAINESVILLE,FL 32611, USA.","PUTZ, FE",935
10749,1,1984,natl lab,Remove,"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,DIV ENVIRONM SCI,LIVERMORE,CA 94550, USA.","KERCHER, JR",936
10753,1,1984,bio,ES,"SUNY BINGHAMTON,DEPT BIOL SCI,BINGHAMTON,NY 13901, USA.","TITUS, JE",937
10757,1,1984,populat,ES,"BROWN UNIV,POPULAT BIOL & GENET SECT,PROVIDENCE,RI 02912, USA.","BERTNESS, MD",130
10762,1,1984,zoo,ES,"UNIV WASHINGTON,DEPT ZOOL,SEATTLE,WA 98195, USA.","SLATKIN, M",938
10764,1,1984,ent,ES,"UNIV KENTUCKY,DEPT BIOL,LEXINGTON,KY 40506, USA.","PETRANKA, JW",844
10765,1,1984,bio,ES,"RUTGERS STATE UNIV, DEPT BIOL SCI, NELSON BIOL LAB, PISCATAWAY, NJ 08854 USA.","MORIN, PJ",939
10768,1,1984,bio,ES,"GEORGE MASON UNIV,DEPT BIOL,FAIRFAX,VA 22030, USA.","JONES, RC",940
10769,1,1984,smithsonian,Remove,"SMITHSONIAN TROP RES INST,APARTADO 2072,BALBOA,PANAMA.","CUBIT, JD",941
10771,1,1984,zoo,ES,"UNIV MELBOURNE,DEPT ZOOL,PARKVILLE,VIC 3052,AUSTRALIA.","KIMMERER, WJ",942
10784,1,1983,bio,ES,"SUNY ALBANY,DEPT BIOL SCI,ALBANY,NY 12222, USA.","PULLIAM, HR",118
10790,1,1983,"engn,",EG,"MIT,DEPT CIVIL ENGN,DIV WATER RESOURCES & ENVIRONM ENGN,CAMBRIDGE,MA 02139, USA.","HEMOND, HF",943
10792,1,1983,bio,ES,"WILLAMETTE UNIV,DEPT BIOL,SALEM,OR 97301, USA.","KEPHART, SR",944
10799,1,1983,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","STRONG, DR",491
10800,1,1983,forest,ES,"MICHIGAN STATE UNIV,DEPT FORESTRY,E LANSING,MI 48824, USA.","SPRUGEL, DG",945
10801,1,1983,bio,ES,"UNIV NOTRE DAME,DEPT BIOL,NOTRE DAME,IN 46556, USA.","CARPENTER, SR",235
10802,1,1983,bot,ES,"UNIV SHEFFIELD,DEPT BOT,SHEFFIELD S10 2TN,S YORKSHIRE,ENGLAND.","LAW, R",239
10803,1,1983,us dept interior,Remove,"US DEPT INTERIOR,NATL PK SERV,YELLOWSTONE NATL PK,WY 82190, USA.","DESPAIN, DG",946
10804,1,1983,econ,SS,"RUTGERS STATE UNIV,COOK COLL,DEPT ENTOMOL & ECON ZOOL,NEW JERSEY AGR EXPT STN,NEW BRUNSWICK,NJ 08903, USA.","AHMAD, S",947
10806,1,1983,bio,ES,"UNIV OTTAWA, DEPT BIOL, OTTAWA K1N 6N5, ONTARIO, CANADA.","BRIAND, F",948
10807,1,1983,bot,ES,"WASHINGTON STATE UNIV,DEPT BOT,PULLMAN,WA 99164, USA.","BOOKMAN, SS",949
10808,1,1983,bio,ES,"UNIV PUERTO RICO,DEPT BIOL,RIO PIEDRAS,PR 00931, USA.","ACKERMAN, JD",950
10814,1,1983,agr,ES,"CONNECTICUT AGR EXPT STN, NEW HAVEN, CT 06504 USA.","HARE, JD",526
10816,1,1983,arct,ES,"UNIV ALASKA,INST ARCT BIOL,FAIRBANKS,AK 99701, USA.","CHAPIN, FS",951
10817,1,1983,eco,ES,"UNIV MICHIGAN,DEPT ECOL & EVOLUT BIOL,DIV BIOL SCI,ANN ARBOR,MI 48109, USA.","LANDA, K",952
10818,1,1983,bio,ES,"HARVARD UNIV,BIOL LABS,DEPT ORGANISM & EVOLUT BIOL,CAMBRIDGE,MA 02138, USA.","ARONSON, RB",660
10820,1,1983,bio,ES,"LOYOLA UNIV,DEPT BIOL,CHICAGO,IL 60626, USA.","JANSSEN, J",953
10821,1,1983,bio,ES,"UNIV CALIF DAVIS,DEPT BIOL,DAVIS,CA 95616, USA.","RICE, WR",954
10822,1,1983,eco,ES,"SAVANNAH RIVER ECOL LAB,DRAWER E,AIKEN,SC 29801, USA.","CONGDON, JD",955
10823,1,1983,bio,ES,"UNIV UTAH,DEPT BIOL,SALT LAKE CITY,UT 84112, USA.","COLEY, PD",956
10825,1,1983,zoo,ES,"UNIV OSLO,MUSEUM ZOOL,OSLO,NORWAY.","BRITTAIN, JE",957
10831,1,1983,eco,ES,"NORTHWESTERN UNIV,DEPT ECOL & EVOLUT BIOL,EVANSTON,IL 60201, USA.","CULVER, DC",958
10832,1,1983,zoo,ES,"UNIV HELSINKI,DEPT ZOOL,SF-00100 HELSINKI 10,FINLAND.","HANSKI, I",74
10833,1,1983,bio,ES,"WILLIAMS COLL,DEPT BIOL,WILLIAMSTOWN,MA 01267, USA.","SMITH, DC",807
10842,1,1983,marine,ES,"UNIV OSLO,INST MARINE BIOL & LIMNOL,OSLO,NORWAY.","UGLAND, KI",959
10843,1,1983,woods hole,ES,"WOODS HOLE OCEANOG INST,DEPT BIOL,WOODS HOLE,MA 02543, USA.","CASWELL, H",960
10864,1,1983,zoo,ES,"UNIV WESTERN ONTARIO,DEPT ZOOL,LONDON N6A 5B7,ONTARIO,CANADA.","MILLAR, JS",105
10867,1,1983,agr,ES,"KANSAS STATE UNIV AGR & APPL SCI,DEPT BIOL,MANHATTAN,KS 66506, USA.","EVANS, EW",498
10869,1,1983,range,ES,"UTAH STATE UNIV,DEPT RANGE SCI,LOGAN,UT 84322, USA.","MADANY, MH",961
10870,1,1983,zoo,ES,"MAKERERE UNIV,DEPT ZOOL,KAMPALA,UGANDA.","BARANGA, D",962
10872,1,1983,min,ES,"UNIV WYOMING,DEPT BOT,LARAMIE,WY 82071, USA.","YOUNG, DR",11
10874,1,1983,us forest serv,Remove,"US FOREST SERV,PACIFIC NW FOREST & RANGE EXPT STN,CORVALLIS,OR 97331, USA.","SORENSEN, FC",90
10876,1,1983,agr,ES,"CONNECTICUT AGR EXPT STN,DEPT ENTOMOL,NEW HAVEN,CT 06504, USA.","MCCLURE, MS",12
10884,1,1983,bot,ES,"UNIV ILLINOIS,DEPT BOT,URBANA,IL 61801, USA.","HARTNETT, DC",963
10887,1,1983,bio,ES,"SAN DIEGO STATE UNIV,DEPT BIOL,SAN DIEGO,CA 92182, USA.","ZEDLER, PH",964
10896,1,1983,nat,ES,"UNIV KANSAS,MUSEUM NAT HIST,DEPT SYST & ECOL,LAWRENCE,KS 66045, USA.","MURPHY, MT",965
10900,1,1983,marine,ES,"UNIV N CAROLINA,INST MARINE SCI,MOREHEAD CITY,NC 28557, USA.","FULLER, PJ",966
10906,1,1983,smithsonian,Remove,"SMITHSONIAN TROP RES INST,APDO 2072,BALBOA,CZ, USA.","ROUBIK, DW",967
10913,1,1983,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","RAUSHER, MD",444
10914,1,1983,bio,ES,"QUEENS UNIV,DEPT BIOL,KINGSTON K7L 3N6,ONTARIO,CANADA.","MCBRIEN, H",968
10916,1,1983,bio,ES,"UNIV MISSOURI,DEPT BIOL,ST LOUIS,MO 63121, USA.","SORK, VL",775
10918,1,1983,bot,ES,"UNIV FLORIDA,DEPT BOT,GAINESVILLE,FL 32611, USA.","PUTZ, FE",935
10920,1,1983,forest,ES,"NO ARIZONA UNIV,SCH FORESTRY,FLAGSTAFF,AZ 86011, USA.","WHITE, AS",969
10921,1,1983,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","ROGERS, RS",970
10924,1,1983,bio,ES,"SUNY BINGHAMTON,DEPT BIOL SCI,BINGHAMTON,NY 13901, USA.","TITUS, JE",937
10925,1,1983,zoo,ES,"OREGON STATE UNIV,DEPT ZOOL,CORVALLIS,OR 97331, USA.","LUBCHENCO, J",558
10926,1,1983,ent,ES,"UNIV CALIF BERKELEY,DIV ENTOMOL & PARASITOL,BERKELEY,CA 94720, USA.","LAMBERTI, GA",971
10927,1,1983,env,ES,"UNIV COLORADO,DEPT ENVIRONM POPULAT & ORGANISM BIOL,BOULDER,CO 80309, USA.","UNGER, PA",972
10929,1,1983,woods hole,ES,"WOODS HOLE OCEANOG INST,WOODS HOLE,MA 02543, USA.","HULBURT, EM",973
10932,1,1983,oceanog,ES,"UNIV WASHINGTON,SCH OCEANOG,SEATTLE,WA 98195, USA.","GALLAGHER, ED",974
10933,1,1983,zoo,ES,"ARIZONA STATE UNIV,DEPT ZOOL,TEMPE,AZ 85287, USA.","FISHER, SG",975
10934,1,1983,agr,ES,"KANSAS STATE UNIV AGR & APPL SCI,DIV BIOL,MANHATTAN,KS 66506, USA.","ARRUDA, JA",976
10939,1,1983,us fish & wildlife,Remove,"US FISH & WILDLIFE SERV,PATUXENT WILDLIFE RES CTR,BIOMETR RES & SERV SECT,LAUREL,MD 20708, USA.","WILLIAMS, BK",977
10940,1,1983,bot,ES,"UNIV ILLINOIS,DEPT BOT,URBANA,IL 61801, USA.","GARBUTT, K",978
10943,1,1983,hlth,ES,"UNIV CALIF LOS ANGELES,CTR HLTH SCI,MENTAL RETARDAT RES CTR,LOS ANGELES,CA 90024, USA.","BURGESS, JW",979
10947,1,1983,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","PETRAITIS, PS",311
10960,1,1983,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","RAUSHER, MD",444
10961,1,1983,bio,ES,"RUTGERS STATE UNIV,DEPT BIOL SCI,ZOOL GRP,PISCATAWAY,NJ 08854, USA.","TEMPEL, AS",980
10962,1,1983,zoo,ES,"DUKE UNIV, DEPT ZOOL, DURHAM, NC 27706 USA.","WILBUR, HM",777
10970,1,1983,zoo,ES,"UNIV RHODE ISL,DEPT ZOOL,KINGSTON,RI 02881, USA.","AUGUST, PV",981
10975,1,1983,bio,ES,"UNIV NEW MEXICO,DEPT BIOL,ALBUQUERQUE,NM 87131, USA.","WOODWARD, BD",982
10976,1,1983,bio,ES,"VIRGINIA COMMONWEALTH UNIV,DEPT BIOL,RICHMOND,VA 23284, USA.","SMOCK, LA",495
10980,1,1983,harbor,ES,"FRIDAY HARBOR LABS,FRIDAY HARBOR,WA 98250, USA.","DUGGINS, DO",983
10982,1,1983,NoMatch,Unmatched,"UNIV LOUISVILLE,INST SYST SCI,LOUISVILLE,KY 40292, USA.","BOSSERMAN, RW",984
10984,1,1983,plant,ES,"CORNELL UNIV,DEPT PLANT PATHOL,ITHACA,NY 14853, USA.","GARBER, RC",985
10986,1,1983,life,ES,"INDIANA STATE UNIV,DEPT LIFE SCI,TERRE HAUTE,IN 47809, USA.","BAKKEN, GS",986
10996,1,1982,bio,ES,"UNIV NEW MEXICO, DEPT BIOL, ALBUQUERQUE, NM 87131 USA.","MOLLES, MC",987
10997,1,1982,bio,ES,"UNIV NEBRASKA,DEPT BIOL,OMAHA,NE 68182, USA.","BRAGG, TB",988
10998,1,1982,eco,ES,"UNIV ILLINOIS,DEPT ECOL ETHOL & EVOLUT,CHAMPAIGN,IL 61820, USA.","LYNCH, M",89
10999,1,1982,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","TRAVIS, J",798
11000,1,1982,zoo,ES,"UNIV MARYLAND,DEPT ZOOL,COLLEGE PK,MD 20742, USA.","ALLAN, JD",989
11002,1,1982,forest,ES,"WAKE FOREST UNIV,DEPT BIOL,WINSTON SALEM,NC 27109, USA.","BROWNE, RA",990
11003,1,1982,bio,ES,"IDAHO STATE UNIV,DEPT BIOL,POCATELLO,ID 83209, USA.","ANDERSON, JE",991
11008,1,1982,bio,ES,"SUNY COLL CORTLAND,DEPT BIOL SCI,CORTLAND,NY 13045, USA.","KEEN, WH",992
11009,1,1982,zoo,ES,"UNIV WASHINGTON,DEPT ZOOL,SEATTLE,WA 98195, USA.","ANDERSON, DJ",993
11012,1,1982,eco,ES,"UNIV CALIF IRVINE,DEPT ECOL & EVOLUT BIOL,IRVINE,CA 92717, USA.","TAYLOR, PR",994
11018,1,1982,zoo,ES,"HARVARD UNIV,MUSEUM COMPARAT ZOOLO,CAMBRIDGE,MA 02138, USA.","SEBENS, KP",995
11019,1,1982,bio,ES,"INDIANA UNIV,DEPT BIOL,BLOOMINGTON,IN 47405, USA.","FREY, DG",996
11021,1,1982,arid land,ES,"UNIV ARIZONA,OFF ARID LANDS STUDIES,TUCSON,AZ 85719, USA.","MCLAUGHLIN, SP",997
11022,1,1982,ent,ES,"UNIV KENTUCKY,SCH BIOL SCI,LEXINGTON,KY 40506, USA.","BASKIN, JM",998
11023,1,1982,bio,ES,"CALIF STATE UNIV SAN DIEGO,DEPT BIOL,SAN DIEGO,CA 92182, USA.","HURLBERT, SH",68
11024,1,1982,min,ES,"UNIV MINNESOTA,DEPT ECOL & BEHAV BIOL,MINNEAPOLIS,MN 55455, USA.","ABRAMS, PA",207
11027,1,1982,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","WILBUR, HM",777
11033,1,1982,bot,ES,"UNIV ILLINOIS,DEPT BOT,URBANA,IL 61801, USA.","PARRISH, JAD",36
11034,1,1982,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","KARBAN, R",306
11038,1,1982,smithsonian,Remove,"SMITHSONIAN TROP RES INST,POB 2072,BALBOA,CZ, USA.","ROUBIK, DW",967
11040,1,1982,forest,ES,"UNIV WASHINGTON,COLL FOREST RESOURCES,SEATTLE,WA 98195, USA.","VOGT, KA",853
11041,1,1982,fish,ES,"UNIV WASHINGTON,COLL FISHERIES,FISHERIES RES INST,SEATTLE,WA 98195, USA.","EGGERS, DM",999
11042,1,1982,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUT BIOL,TUCSON,AZ 85721, USA.","BOWERS, MA",1000
11045,1,1982,us fish & wildlife,Remove,"US FISH & WILDLIFE SERV,DENVER WILDLIFE RES CTR,FT COLLINS,CO 80524, USA.","HALVORSON, CH",1001
11046,1,1982,zoo,ES,"HARVARD UNIV,MUSEUM COMPARAT ZOOL,CAMBRIDGE,MA 02138, USA.","SEBENS, KP",995
11050,1,1982,zoo,ES,"COLORADO STATE UNIV,DEPT ZOOL & ENTOMOL,FT COLLINS,CO 80523, USA.","SCOTT, JR",1002
